# reciters_gen1_fix10.tsv — عشرةُ قرّاءٍ من الجيل الأوّل: بلا أثر صقلٍ في الترويسة،
# بلا بصمات صوتٍ (0/114)، وayahCounting=hafs لا KUFI — قِيس بفحصٍ بنيويٍّ حيّ
# 2026-09-13 (لا محاذاةٌ تنقصهم بل جيلٌ كاملٌ يُستبدل). العلاجُ محاذاةٌ كاملة
# لا ترقيعُ سورة (حارسُ stage_transform يردّها حتماً: «لا أثر صقل»).
i_sanankoua	hafs	https://server16.mp3quran.net/i_sanankoua/Rewayat-Hafs-A-n-Assem/{surah:03d}.mp3	4
hamza	hafs	https://server9.mp3quran.net/hamza/{surah:03d}.mp3	4
khalf	hafs	https://server14.mp3quran.net/khalf/{surah:03d}.mp3	4
m_qari	hafs	https://server8.mp3quran.net/m_qari/{surah:03d}.mp3	4
kh_mohammadi	hafs	https://server16.mp3quran.net/kh_mohammadi/Rewayat-Hafs-A-n-Assem/{surah:03d}.mp3	4
ibrahim_dosri	hafs	https://server10.mp3quran.net/ibrahim_dosri/Rewayat-Hafs-A-n-Assem/{surah:03d}.mp3	4
mansor	hafs	https://server14.mp3quran.net/mansor/{surah:03d}.mp3	4
bukheet	hafs	https://server14.mp3quran.net/bukheet/{surah:03d}.mp3	4
mohsin_harthi	hafs	https://server6.mp3quran.net/mohsin_harthi/{surah:03d}.mp3	4
aamer	hafs	https://server10.mp3quran.net/Aamer/{surah:03d}.mp3	4
hafz	hafs	https://server6.mp3quran.net/hafz/{surah:03d}.mp3	4
